SETTORE CONCORSUALE,TITOLO,ISSN,NOTE
14/C2,SOCIOLOGICA,1971-8853,.
14/C2,SOCIOLOGICAL FORUM,0884-8971,.
14/C2,SOCIOLOGICAL METHODOLOGY,0081-1750,.
14/C2,SOCIOLOGICAL METHODS & RESEARCH,0049-1241,.
14/C2,SOCIOLOGICAL QUARTERLY,0038-0253,.
14/C2,SOCIOLOGICAL REVIEW,0038-0261,.
14/C2,SOCIOLOGICAL THEORY,0735-2751,.
14/C2,SOCIOLOGIE DU TRAVAIL,0038-0296,.
14/C2,SOCIOLOGY OF EDUCATION,0038-0407,.
14/C2,SOCIOLOGY OF HEALTH & ILLNESS,0141-9889,.
14/C2,SOCIOLOGY OF RELIGION,1069-4404,.
14/C2,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0038-0385,.
14/C2,SOUTH EUROPEAN SOCIETY & POLITICS,1360-8746,.
14/C2,SOZIALE SYSTEME,0948-423X,.
14/C2,SOZIALE WELT,0038-6073,.
14/C2,SPACE AND CULTURE,1206-3312,.
14/C2,SPORT EDUCATION AND SOCIETY,1357-3322,.
14/C2,STATE POLITICS & POLICY QUARTERLY,1532-4400,.
14/C2,STATO E MERCATO,0392-9701,.
14/C2,STORIA URBANA,0391-2248,.
14/C2,STRUCTURAL EQUATION MODELING,1070-5511,.
14/C2,STUDI CULTURALI,1824-369X,.
14/C2,STUDI DI SOCIOLOGIA,0039-291X,.
14/C2,STUDI D'ITALIANISTICA NELL'AFRICA AUSTRALE,1012-2338,.
14/C2,STUDI ORGANIZZATIVI,0391-8769,.
14/C2,STUDIA ET DOCUMENTA HISTORIAE ET IURIS,1026-9169,.
14/C2,STUDIES IN ETHNICITY AND NATIONALISM,1473-8481,.
14/C2,SURVEY RESEARCH METHODS,1864-3361,.
14/C2,SVILUPPO & ORGANIZZAZIONE,0391-7045,.
14/C2,SYMBOLIC INTERACTION,0195-6086,.
14/C2,TELECOMMUNICATIONS POLICY,0308-5961,.
14/C2,TEORIA DEL DIRITTO E DELLO STATO,1721-8098,In Classe A fino al 31.12.2016 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/C2,THE AMERICAN JOURNAL OF SOCIOLOGY,0002-9602,.
14/C2,THE BRITISH JOURNAL OF POLITICS AND INTERNATIONAL RELATIONS,1369-1481,.
14/C2,THE COMMUNICATION REVIEW,1071-4421,.
14/C2,THE EUROPEAN UNION REVIEW,1606-8963,.
14/C2,THE FUTURE OF CHILDREN,1054-8289,.
14/C2,THE INFORMATION SOCIETY,0197-2243,.
14/C2,THE INFORMATION SOCIETY,1087-6537,.
14/C2,THE INTERNATIONAL COMMUNICATION GAZETTE,1748-0485,.
14/C2,THE INTERNATIONAL COMMUNICATION GAZETTE,1748-0493,.
14/C2,THE INTERNATIONAL JOURNAL OF PRESS/POLITICS,1940-1612,.
14/C2,THE INTERNATIONAL JOURNAL OF SOCIOLOGY & SOCIAL POLICY,0144-333X,.
14/C2,THE JOURNAL OF HIGHER EDUCATION,0022-1546,.
14/C2,THE JOURNAL OF INDUSTRIAL RELATIONS,0022-1856,.
14/C2,THE JOURNAL OF POLITICS,0022-3816,.
14/C2,THE JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY,0022-4278,.
14/C2,THE JOURNAL OF SOCIAL ISSUES,0022-4537,.
14/C2,THE MILBANK QUARTERLY,0887-378X,.
14/C2,THE REVIEW OF POLICY RESEARCH,1541-1338,.
14/C2,THE SOCIAL SERVICE REVIEW,0037-7961,.
14/C2,THE TOCQUEVILLE REVIEW,0730-479X,.
14/C2,THEORETICAL CRIMINOLOGY,1362-4806,.
14/C2,THEORY AND SOCIETY,0304-2421,.
14/C2,THEORY AND SOCIETY,1573-7853,.
14/C2,THEORY CULTURE & SOCIETY,0263-2764,.
14/C2,"THEORY, CULTURE & SOCIETY",1460-3616,.
14/C2,TIME & SOCIETY,0961-463X,.
14/C2,"TRAUMA, VIOLENCE & ABUSE",1524-8380,.
14/C2,URBAN STUDIES,0042-0980,.
14/C2,VIOLENCE AGAINST WOMEN,1077-8012,.
14/C2,VOLUNTAS,0957-8765,.
14/C2,WORK AND OCCUPATIONS,0730-8884,.
14/C2,WORK EMPLOYMENT AND SOCIETY,0950-0170,.
14/C2,YOUNG,1103-3088,.
14/C2,YOUTH & SOCIETY,0044-118X,.
14/C2,ZEITSCHRIFT FÜR FAMILIENFORSCHUNG,0935-4018,.
14/C2,ZEITSCHRIFT FÜR SOZIOLOGIE (ZFS),0340-1804,.
14/C3,ACTA POLITICA,0001-6810,.
14/C3,ACTA SOCIOLOGICA,0001-6993,.
14/C3,ADDICTION RESEARCH & THEORY,1606-6359,.
14/C3,ADMINISTRATION & SOCIETY,0095-3997,.
14/C3,ADMINISTRATIVE SCIENCE QUARTERLY,0001-8392,.
14/C3,ADULT EDUCATION QUARTERLY,0741-7136,.
14/C3,ADVANCES IN LIFE COURSE RESEARCH,1569-4909,.
14/C3,AFRICAN AFFAIRS,0001-9909,.
14/C3,AFRICAN AFFAIRS,1468-2621,.
14/C3,AGEING AND SOCIETY,0144-686X,.
14/C3,AGEING AND SOCIETY,1469-1779,.
14/C3,AMERICAN BEHAVIORAL SCIENTIST,0002-7642,.
14/C3,AMERICAN JOURNAL OF BIOETHICS,1526-5161,.
14/C3,AMERICAN JOURNAL OF POLITICAL SCIENCE,0092-5853,.
14/C3,AMERICAN JOURNAL OF POLITICAL SCIENCE,1540-5907,.
14/C3,AMERICAN SOCIOLOGICAL REVIEW,0003-1224,.
14/C3,ANALYSES OF SOCIAL ISSUES AND PUBLIC POLICY,1529-7489,.
14/C3,ANNALI DI SOCIOLOGIA,0066-2275,.
14/C3,ANNALI DI SOCIOLOGIA,0394-2120,.
14/C3,ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE,0002-7162,.
14/C3,ANNALS OF TOURISM RESEARCH,0160-7383,.
14/C3,ANNUAL REVIEW OF LAW AND SOCIAL SCIENCE,1550-3585,.
14/C3,ANNUAL REVIEW OF SOCIOLOGY,0360-0572,.
14/C3,ANTHROPOLOGY TODAY,0268-540X,.
14/C3,APPLIED RESEARCH IN QUALITY OF LIFE,1871-2584,.
14/C3,ARCHIVES DE SCIENCES SOCIALES DES RELIGIONS,0335-5985,.
14/C3,ARCHIVES EUROPEENNES DE SOCIOLOGIE,0003-9756,.
14/C3,BERLINER JOURNAL FUR SOZIOLOGIE,0863-1808,.
14/C3,BIODEMOGRAPHY AND SOCIAL BIOLOGY,1948-5565,.
14/C3,BIOESSAYS,0265-9247,.
14/C3,BIOSOCIETIES,1745-8552,.
14/C3,BRITISH JOURNAL FOR THE HISTORY OF PHILOSOPHY,0960-8788,.
14/C3,BRITISH JOURNAL OF CRIMINOLOGY,0007-0955,.
14/C3,BRITISH JOURNAL OF INDUSTRIAL RELATIONS,0007-1080,.
14/C3,BRITISH JOURNAL OF SOCIAL WORK,0045-3102,.
14/C3,BRITISH JOURNAL OF SOCIOLOGY,0007-1315,.
14/C3,BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,0142-5692,.
14/C3,BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,1465-3346,.
14/C3,CAMBRIDGE JOURNAL OF ECONOMICS,0309-166X,.
14/C3,"CAMBRIDGE JOURNAL OF REGIONS, ECONOMY AND SOCIETY",1752-1378,.
14/C3,CHILD & FAMILY SOCIAL WORK,1356-7500,.
14/C3,CHILD ABUSE REVIEW,0952-9136,.
14/C3,CHILD MALTREATMENT,1077-5595,.
14/C3,CHILDHOOD,0907-5682,.
14/C3,CHILDREN & SOCIETY,0951-0605,.
14/C3,CHILDREN AND YOUTH SERVICES REVIEW,0190-7409,.
14/C3,CHINESE SOCIOLOGICAL REVIEW,2162-0563,.
14/C3,CITIES,0264-2751,.
14/C3,CITY & COMMUNITY,1535-6841,.
14/C3,COMMUNICATION MONOGRAPHS,0363-7751,.
14/C3,COMMUNICATION RESEARCH,0093-6502,.
14/C3,COMMUNICATION THEORY,1050-3293,.
14/C3,"COMMUNITY, WORK & FAMILY",1366-8803,.
14/C3,"COMMUNITY, WORK & FAMILY",1469-3615,.
14/C3,COMPARATIVE POLITICAL STUDIES,0010-4140,.
14/C3,COMPARATIVE POLITICS,0010-4159,.
14/C3,COMPARATIVE POPULATION STUDIES,1869-8999,.
14/C3,COMUNICAZIONE POLITICA,.,In Classe A fino al 31.12.2017 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/C3,COMUNICAZIONE POLITICA,1594-6061,.
14/C3,COMUNICAZIONI SOCIALI,0392-8667,.
14/C3,COMUNICAZIONI SOCIALI,1827-7969,.
14/C3,CONTEMPORARY SOCIOLOGY,0094-3061,.
14/C3,CONTRIBUTIONS TO INDIAN SOCIOLOGY,0069-9667,.
14/C3,COOPERATION AND CONFLICT,0010-8367,.
14/C3,CRIME & DELINQUENCY,0011-1287,.
14/C3,CRIME AND JUSTICE,0192-3234,.
14/C3,CRIME LAW AND SOCIAL CHANGE,0925-4994,.
14/C3,"CRIME, HISTOIRE & SOCIÉTÉS",1422-0857,.
14/C3,CRIMINOLOGY,0011-1384,.
14/C3,CRIMINOLOGY & PUBLIC POLICY,1538-6473,.
14/C3,CRITICAL INQUIRY,0093-1896,.
14/C3,CRITICAL SOCIAL POLICY,0261-0183,.
14/C3,CRITICAL STUDIES ON TERRORISM,1753-9153,.
14/C3,CRITIQUE INTERNATIONALE,1290-7839,.
14/C3,CROSS-CULTURAL RESEARCH,1069-3971,.
14/C3,CULTURAL SOCIOLOGY,1749-9755,.
14/C3,CURRENT POLITICS AND ECONOMICS OF EUROPE,1057-2309,.
14/C3,CURRENT SOCIOLOGY,0011-3921,.
14/C3,DAEDALUS,0011-5266,.
14/C3,DAEDALUS,1122-5734,In Classe A fino al 31.12.2016 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/C3,DAS ARGUMENT,0004-1157,.
14/C3,DEMOCRATIZATION,1351-0347,.
14/C3,DEVIANT BEHAVIOR,0163-9625,.
14/C3,DISABILITY & SOCIETY,0968-7599,.
14/C3,DROIT ET SOCIÉTÉ,0769-3362,.
14/C3,DRUGS-EDUCATION PREVENTION AND POLICY,0968-7637,.
14/C3,EAST EUROPEAN POLITICS AND SOCIETIES,0888-3254,.
14/C3,ECOLOGICAL ECONOMICS,0921-8009,.
14/C3,ECONOMICS AND PHILOSOPHY,0266-2671,.
14/C3,ECONOMY AND SOCIETY,0308-5147,.
14/C3,ELECTORAL STUDIES,0261-3794,.
14/C3,ENVIRONMENT AND PLANNING B-PLANNING & DESIGN,0265-8135,.
14/C3,ENVIRONMENT AND PLANNING C-GOVERNMENT AND POLICY,0263-774X,.
14/C3,ENVIRONMENTAL POLITICS,0964-4016,.
14/C3,ENVIRONMENTAL SCIENCE & POLICY,1462-9011,.
14/C3,ENVIRONMENTAL VALUES,0963-2719,.
14/C3,ETHNIC AND RACIAL STUDIES,0141-9870,.
14/C3,ETHNICITIES,1468-7968,.
14/C3,ETHNOGRAPHY,1466-1381,.
14/C3,ETHNOLOGIE FRANCAISE,0046-2616,.
14/C3,ETNOGRAFIA E RICERCA QUALITATIVA,1973-3194,.
14/C3,EUROPEAN HISTORY QUARTERLY,0265-6914,.
14/C3,EUROPEAN JOURNAL OF COMMUNICATION,0267-3231,.
14/C3,EUROPEAN JOURNAL OF CRIMINOLOGY,1477-3708,.
14/C3,EUROPEAN JOURNAL OF CULTURAL STUDIES,1367-5494,.
14/C3,EUROPEAN JOURNAL OF EDUCATION,0141-8211,.
14/C3,EUROPEAN JOURNAL OF INDUSTRIAL RELATIONS,0959-6801,.
14/C3,EUROPEAN JOURNAL OF INTERNATIONAL RELATIONS,1354-0661,.
14/C3,EUROPEAN JOURNAL OF LEGAL STUDIES,1973-2937,.
14/C3,EUROPEAN JOURNAL OF ONCOLOGY NURSING,1462-3889,.
14/C3,EUROPEAN JOURNAL OF POLITICAL RESEARCH,0304-4130,.
14/C3,EUROPEAN JOURNAL OF POLITICAL RESEARCH,1475-6765,.
14/C3,EUROPEAN JOURNAL OF POPULATION,0168-6577,.
14/C3,EUROPEAN JOURNAL OF PUBLIC HEALTH,1101-1262,.
14/C3,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,0046-2772,.
14/C3,EUROPEAN JOURNAL OF SOCIAL THEORY,1368-4310,.
14/C3,EUROPEAN JOURNAL OF SOCIAL WORK,1369-1457,.
14/C3,EUROPEAN JOURNAL ON CRIMINAL POLICY AND RESEARCH,0928-1371,.
14/C3,EUROPEAN POLITICAL SCIENCE REVIEW,1755-7739,.
14/C3,EUROPEAN SOCIETIES,1461-6696,.
14/C3,EUROPEAN SOCIOLOGICAL REVIEW,0266-7215,.
14/C3,EUROPEAN UNION POLITICS,1465-1165,.
14/C3,EUROPEAN URBAN AND REGIONAL STUDIES,0969-7764,.
14/C3,EUROPE-ASIA STUDIES,0966-8136,.
14/C3,EUROPE-ASIA STUDIES,1465-3427,.
14/C3,EVALUATION,1356-3890,.
14/C3,EVALUATION AND PROGRAM PLANNING,0149-7189,.
14/C3,EVIDENCE & POLICY,1744-2648,.
14/C3,FAMILY RELATIONS,0197-6664,.
14/C3,FASHION THEORY,1362-704X,.
14/C3,FEMINIST THEORY,1464-7001,.
14/C3,FIELD METHODS,1525-822X,.
14/C3,FUTURES,0016-3287,.
14/C3,GAMES AND CULTURE,1555-4120,.
14/C3,GAMES AND CULTURE,1555-4139,.
14/C3,GENDER & SOCIETY,0891-2432,.
14/C3,GENDER WORK AND ORGANIZATION,0968-6673,.
14/C3,GENUS,0016-6987,.
14/C3,GERMAN POLITICS,0964-4008,.
14/C3,GIORNALE ITALIANO DI PSICOLOGIA,0390-5349,.
14/C3,GLOBAL CRIME,1744-0572,.
14/C3,GLOBAL CRIME,1744-0580,.
14/C3,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,.
14/C3,GLOBAL ENVIRONMENTAL POLITICS,1526-3800,.
14/C3,GLOBAL GOVERNANCE,1075-2846,.
14/C3,GLOBAL JURIST,1934-2640,.
14/C3,GLOBAL NETWORKS,1470-2266,.
14/C3,GLOBALIZATIONS,1474-7731,.
14/C3,HEALTH & SOCIAL CARE IN THE COMMUNITY,0966-0410,.
14/C3,HEALTH & SOCIAL CARE IN THE COMMUNITY,1365-2524,.
14/C3,HEALTH & SOCIAL WORK,0360-7283,.
14/C3,HEALTH COMMUNICATION,1041-0236,.
14/C3,HEALTH POLICY,0168-8510,.
14/C3,HEALTH RISK & SOCIETY,1369-8575,.
14/C3,HIGHER EDUCATION,0018-1560,.
14/C3,HIGHER EDUCATION,0882-4126,.
14/C3,HIGHER EDUCATION POLICY,0952-8733,.
14/C3,HIGHER EDUCATION RESEARCH AND DEVELOPMENT,0729-4360,.
14/C3,HOUSING STUDIES,0267-3037,.
14/C3,HOUSING STUDIES,1466-1810,.
14/C3,HUMAN COMMUNICATION RESEARCH,0360-3989,.
14/C3,HUMAN ECOLOGY,0300-7839,.
14/C3,HUMAN EVOLUTION,0393-9375,.
14/C3,HUMAN NATURE-AN INTERDISCIPLINARY BIOSOCIAL PERSPECTIVE,1045-6767,.
14/C3,HUMAN RELATIONS,0018-7267,.
14/C3,HUMAN RIGHTS QUARTERLY,0275-0392,.
14/C3,IDENTITIES,1070-289X,.
14/C3,IL GIORNALE DELL'ARCHITETTURA,1721-5463,.
14/C3,IL GIORNALE DELL'ARCHITETTURA,2284-1369,.
14/C3,IMPLICIT RELIGION,1463-9955,.
14/C3,IMPLICIT RELIGION,1743-1697,.
14/C3,INDUSTRIAL & LABOR RELATIONS REVIEW,0019-7939,.
14/C3,INDUSTRIAL RELATIONS,0019-8676,.
14/C3,INDUSTRY AND INNOVATION,1366-2716,.
14/C3,"INFORMATION, COMMUNICATION & SOCIETY",1369-118X,.
14/C3,"INFORMATION, COMMUNICATION AND SOCIETY",1468-4462,.
14/C3,INTERNATIONAL CRIMINAL LAW REVIEW,1567-536X,.
14/C3,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,0020-7152,.
14/C3,INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW,1474-2640,.
14/C3,INTERNATIONAL JOURNAL OF CULTURAL POLICY,1028-6632,.
14/C3,INTERNATIONAL JOURNAL OF HEALTH SERVICES,0020-7314,.
14/C3,INTERNATIONAL JOURNAL OF INCLUSIVE EDUCATION,1360-3116,.
14/C3,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0147-1767,.
14/C3,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0954-2892,.
14/C3,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,1471-6909,.
14/C3,INTERNATIONAL JOURNAL OF SOCIAL RESEARCH METHODOLOGY,1364-5579,.
14/C3,INTERNATIONAL JOURNAL OF SOCIAL WELFARE,1369-6866,.
14/C3,INTERNATIONAL JOURNAL OF THE SOCIOLOGY OF LANGUAGE,0165-2516,.
14/C3,INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,0309-1317,.
14/C3,INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,1468-2427,.
14/C3,INTERNATIONAL MIGRATION,0020-7985,.
14/C3,INTERNATIONAL MIGRATION REVIEW,0197-9183,.
14/C3,INTERNATIONAL MIGRATION REVIEW,1747-7379,.
14/C3,INTERNATIONAL PERSPECTIVES ON SEXUAL AND REPRODUCTIVE HEALTH,1944-0391,.
14/C3,INTERNATIONAL POLITICAL SOCIOLOGY,1749-5679,.
14/C3,INTERNATIONAL POLITICAL SOCIOLOGY,1749-5687,.
14/C3,INTERNATIONAL REVIEW FOR THE SOCIOLOGY OF SPORT,1012-6902,.
14/C3,INTERNATIONAL SOCIOLOGY,0268-5809,.
14/C3,IRIDE,1122-7893,.
14/C3,ITALIAN JOURNAL OF SOCIOLOGY OF EDUCATION,2035-4983,.
14/C3,JAPANESE JOURNAL OF POLITICAL SCIENCE,1468-1099,.
14/C3,JASSS,1460-7425,.
14/C3,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,0021-8294,.
14/C3,JOURNAL OF ADVERTISING RESEARCH,0021-8499,.
14/C3,JOURNAL OF AMERICAN HISTORY,0021-8723,.
14/C3,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0090-9882,.
14/C3,JOURNAL OF APPLIED PHILOSOPHY,0264-3758,.
14/C3,JOURNAL OF BEHAVIORAL DECISION MAKING,0894-3257,.
14/C3,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0883-8151,.
14/C3,JOURNAL OF CLASSICAL SOCIOLOGY,1468-795X,.
14/C3,JOURNAL OF COMMUNICATION,0021-9916,.
14/C3,JOURNAL OF COMMUNICATION INQUIRY,0196-8599,.
14/C3,JOURNAL OF COMMUNICATIONS RESEARCH,1935-3537,.
14/C3,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,1083-6101,.
14/C3,JOURNAL OF CONSUMER CULTURE,1469-5405,.
14/C3,JOURNAL OF CONSUMER CULTURE,1741-2900,.
14/C3,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0891-2416,.
14/C3,JOURNAL OF CONTEMPORARY RELIGION,1353-7903,.
14/C3,JOURNAL OF CONTEMPORARY RELIGION,1469-9419,.
14/C3,JOURNAL OF CRIMINAL JUSTICE,0047-2352,.
14/C3,JOURNAL OF CRIMINAL LAW & CRIMINOLOGY,0091-4169,.
14/C3,JOURNAL OF DEMOCRACY,1045-5736,.
14/C3,JOURNAL OF DEVELOPMENT STUDIES,0022-0388,.
14/C3,"JOURNAL OF ELECTIONS, PUBLIC OPINION AND PARTIES",1745-7289,.
14/C3,JOURNAL OF ETHNIC AND MIGRATION STUDIES,1369-183X,.
14/C3,JOURNAL OF EUROPEAN INTEGRATION,0703-6337,.
14/C3,JOURNAL OF EUROPEAN INTEGRATION,1477-2280,.
14/C3,JOURNAL OF EUROPEAN SOCIAL POLICY,0958-9287,.
14/C3,JOURNAL OF EUROPEAN SOCIAL POLICY,1461-7269,.
14/C3,JOURNAL OF GENDER STUDIES,0958-9236,.
14/C3,JOURNAL OF HAPPINESS STUDIES,1389-4978,.
14/C3,JOURNAL OF HEALTH POLITICS POLICY AND LAW,0361-6878,.
14/C3,JOURNAL OF HISTORICAL SOCIOLOGY,0952-1909,.
14/C3,JOURNAL OF INFORMETRICS,1751-1577,.
14/C3,JOURNAL OF INTERPROFESSIONAL CARE,1356-1820,.
14/C3,JOURNAL OF LEGISLATIVE STUDIES,1357-2334,.
14/C3,JOURNAL OF LEISURE RESEARCH,0022-2216,.
14/C3,JOURNAL OF MANAGEMENT STUDIES,0022-2380,.
14/C3,JOURNAL OF MARRIAGE AND FAMILY,1741-3737,.
14/C3,JOURNAL OF MARRIAGE AND THE FAMILY,0022-2445,.
14/C3,JOURNAL OF MATERIAL CULTURE,1359-1835,.
14/C3,JOURNAL OF MIXED METHODS RESEARCH,1558-6898,.
14/C3,JOURNAL OF ORGANIZATIONAL CHANGE MANAGEMENT,0953-4814,.
14/C3,JOURNAL OF POLITICAL PHILOSOPHY,0963-8016,.
14/C3,JOURNAL OF POLITICAL PHILOSOPHY,1467-9760,.
14/C3,JOURNAL OF POLITICS,1468-2508,.
14/C3,JOURNAL OF PUBLIC POLICY,0143-814X,.
14/C3,JOURNAL OF PUBLIC POLICY,1469-7815,.
14/C3,JOURNAL OF QUANTITATIVE CRIMINOLOGY,0748-4518,.
14/C3,JOURNAL OF RISK RESEARCH,1366-9877,.
14/C3,JOURNAL OF RURAL STUDIES,0743-0167,.
14/C3,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0265-4075,.
14/C3,JOURNAL OF SOCIAL POLICY,0047-2794,.
14/C3,JOURNAL OF SOCIAL POLICY,1469-7823,.
14/C3,JOURNAL OF SOCIAL WORK,1468-0173,.
14/C3,JOURNAL OF YOUTH STUDIES,1367-6261,.
14/C3,JOURNALISM,1464-8849,.
14/C3,JOURNALISM,1741-3001,.
14/C3,JOURNALISM & MASS COMMUNICATION QUARTERLY,1077-6990,.
14/C3,KANT-STUDIEN,0022-8877,.
14/C3,KOLNER ZEITSCHRIFT FÜR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,0023-2653,.
14/C3,LA RIVISTA DELLE POLITICHE SOCIALI,1724-5389,.
14/C3,LANGUAGE IN SOCIETY,0047-4045,.
14/C3,L'ANNÉE SOCIOLOGIQUE,0066-2399,.
14/C3,L'ARCHITECTURE D'AUJOURD'HUI,0003-8695,.
14/C3,LAW & SOCIETY REVIEW,0023-9216,.
14/C3,LAW AND CONTEMPORARY PROBLEMS,0023-9186,.
14/C3,LEGISLATIVE STUDIES QUARTERLY,0362-9805,.
14/C3,LEISURE SCIENCES,0149-0400,.
14/C3,L'HOMME ET LA SOCIÉTÉ,0018-4306,.
14/C3,LOCAL GOVERNMENT STUDIES,0300-3930,.
14/C3,LOCAL GOVERNMENT STUDIES,1743-9388,.
14/C3,MASS COMMUNICATION & SOCIETY,1520-5436,.
14/C3,MATERIALI PER UNA STORIA DELLA CULTURA GIURIDICA,1120-9607,.
14/C3,"MEDIA, CULTURE AND SOCIETY",0163-4437,.
14/C3,MEDICINA & STORIA,1722-2206,In Classe A fino al 31.12.2016 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/C3,MEN AND MASCULINITIES,1097-184X,.
14/C3,MERIDIANA,0394-4115,.
14/C3,METHODOLOGY-EUROPEAN JOURNAL OF RESEARCH METHODS FOR THE BEHAVIORAL AND SOCIAL SCIENCES,1614-1881,.
14/C3,MINERVA,0026-4695,.
14/C3,MOBILIZATION,1086-671X,.
14/C3,MONDI MIGRANTI,1972-4888,.
14/C3,NATURE,0028-0836,.
14/C3,NEW LEFT REVIEW,0028-6060,.
14/C3,NEW MEDIA & SOCIETY,1461-4448,.
14/C3,NEW POLITICAL ECONOMY,1356-3467,.
14/C3,NEW POLITICAL ECONOMY,1469-9923,.
14/C3,NONPROFIT AND VOLUNTARY SECTOR QUARTERLY,0899-7640,.
14/C3,NURSE EDUCATION TODAY,0260-6917,.
14/C3,ORGANIZATION,1350-5084,.
14/C3,ORGANIZATION STUDIES,0170-8406,.
14/C3,PARLIAMENTARY AFFAIRS,0031-2290,.
14/C3,PARLIAMENTARY AFFAIRS,1460-2482,.
14/C3,PARTECIPAZIONE E CONFLITTO,1972-7623,.
14/C3,PARTECIPAZIONE E CONFLITTO,2035-6609,.
14/C3,PARTY POLITICS,1354-0688,.
14/C3,PHILOSOPHY,0031-8191,.
14/C3,PHILOSOPHY,1469-817X,.
14/C3,PHILOSOPHY & PUBLIC AFFAIRS,0048-3915,.
14/C3,PHILOSOPHY & SOCIAL CRITICISM,0191-4537,.
14/C3,PHILOSOPHY & SOCIAL CRITICISM,1461-734X,.
14/C3,POETICS,0304-422X,.
14/C3,POLICY & SOCIETY,1449-4035,.
14/C3,POLICY AND POLITICS,0305-5736,.
14/C3,POLICY AND POLITICS,1470-8442,.
14/C3,POLICY STUDIES JOURNAL,0190-292X,.
14/C3,POLICY STUDIES JOURNAL,1541-0072,.
14/C3,POLIS,1120-9488,.
14/C3,POLITICAL ANALYSIS,1047-1987,.
14/C3,POLITICAL ANALYSIS,1476-4989,.
14/C3,POLITICAL BEHAVIOR,0190-9320,.
14/C3,POLITICAL BEHAVIOR,1573-6687,.
14/C3,POLITICAL COMMUNICATION,1058-4609,.
14/C3,POLITICAL COMMUNICATION,1091-7675,.
14/C3,POLITICAL PSYCHOLOGY,0162-895X,.
14/C3,POLITICAL PSYCHOLOGY,1467-9221,.
14/C3,POLITICAL RESEARCH QUARTERLY,1065-9129,.
14/C3,POLITICAL STUDIES,0032-3217,.
14/C3,POLITICAL STUDIES,1467-9248,.
14/C3,POLITICAL STUDIES REVIEW,1478-9299,.
14/C3,POLITICAL STUDIES REVIEW,1478-9302,.
14/C3,POLITICAL THEORY,0090-5917,.
14/C3,POLITICAL THEORY,1552-7476,.
14/C3,POLITICS & GENDER,1743-923X,.
14/C3,POLITICS & SOCIETY,0032-3292,.
14/C3,POLITIX,0295-2319,.
14/C3,POLITIX,1953-8286,.
14/C3,POPULATION AND DEVELOPMENT REVIEW,0098-7921,.
14/C3,"PS, POLITICAL SCIENCE & POLITICS",1049-0965,.
14/C3,PUBLIC ADMINISTRATION,0033-3298,.
14/C3,PUBLIC ADMINISTRATION,1467-9299,.
14/C3,PUBLIC ADMINISTRATION AND DEVELOPMENT,0271-2075,.
14/C3,PUBLIC ADMINISTRATION QUARTERLY,0734-9149,.
14/C3,PUBLIC CHOICE,0048-5829,.
14/C3,PUBLIC CHOICE,1573-7101,.
14/C3,PUBLIC CULTURE,0899-2363,.
14/C3,PUBLIC OPINION QUARTERLY,0033-362X,.
14/C3,PUBLIC OPINION QUARTERLY,1537-5331,.
14/C3,PUBLIC UNDERSTANDING OF SCIENCE,0963-6625,.
14/C3,PUBLIC UNDERSTANDING OF SCIENCE,1361-6609,.
14/C3,QUADERNI DI SOCIOLOGIA,0033-4952,.
14/C3,QUADERNI DI TEORIA SOCIALE,1824-4750,.
14/C3,QUADERNI FIORENTINI PER LA STORIA DEL PENSIERO GIURIDICO MODERNO,0392-1867,.
14/C3,QUALITATIVE INQUIRY,1077-8004,.
14/C3,QUALITATIVE RESEARCH,1468-7941,.
14/C3,QUALITATIVE SOCIOLOGY,0162-0436,.
14/C3,QUALITY & QUANTITY,0033-5177,.
14/C3,QUALITY AND QUANTITY,1573-7845,.
14/C3,QUALITY OF LIFE RESEARCH,0962-9343,.
14/C3,RACE & CLASS,0306-3968,.
14/C3,RASSEGNA ITALIANA DI SOCIOLOGIA,0486-0349,.
